FactID,GeografiaID,EstudianteID,TiempoID,TotalPrompts,SessionLengthMin,NumeroSesiones,ConsumoAguaEstimado,FactorConsumoLitros
5192,8,15,116,8,26.64,1,4.0,0.5
5193,8,7,83,1,8.95,1,0.5,0.5
5194,20,8,343,5,17.73,1,2.5,0.5
5195,15,20,305,2,10.97,1,1.0,0.5
5196,7,16,308,5,22.33,1,2.5,0.5
5197,11,16,283,4,19.56,1,2.0,0.5
5198,7,17,140,4,12.74,1,2.0,0.5
5199,4,8,171,3,9.03,1,1.5,0.5
5200,12,18,100,2,9.99,1,1.0,0.5
5201,6,15,204,13,42.23,1,6.5,0.5
5202,14,15,297,3,13.74,1,1.5,0.5
5203,12,17,343,1,3.09,1,0.5,0.5
5204,11,20,320,6,19.45,1,3.0,0.5
5205,19,15,94,1,6.5,1,0.5,0.5
5206,5,12,132,14,62.58,1,7.0,0.5
5207,14,21,339,5,15.82,1,2.5,0.5
5208,16,20,357,1,4.97,1,0.5,0.5
5209,13,1,59,1,4.98,1,0.5,0.5
5210,20,16,164,15,32.6,1,7.5,0.5
5211,4,16,206,3,14.35,1,1.5,0.5
5212,11,5,24,3,14.81,1,1.5,0.5
5213,17,1,158,4,13.07,1,2.0,0.5
5214,7,21,335,5,24.02,1,2.5,0.5
5215,14,21,107,8,29.5,1,4.0,0.5
5216,11,8,212,2,5.67,1,1.0,0.5
5217,9,2,170,4,14.19,1,2.0,0.5
5218,13,18,16,4,13.05,1,2.0,0.5
5219,18,4,290,3,14.02,1,1.5,0.5
5220,11,20,167,3,16.04,1,1.5,0.5
5221,15,19,174,3,11.0,1,1.5,0.5
5222,19,20,76,7,24.61,1,3.5,0.5
5223,1,20,229,22,83.25,1,11.0,0.5
5224,4,11,213,2,6.43,1,1.0,0.5
5225,14,16,86,2,7.4,1,1.0,0.5
5226,14,18,279,1,8.2,1,0.5,0.5
5227,3,17,98,4,18.21,1,2.0,0.5
5228,17,18,347,1,4.77,1,0.5,0.5
5229,3,5,117,7,22.92,1,3.5,0.5
5230,16,10,362,7,17.42,1,3.5,0.5
5231,14,21,211,6,28.26,1,3.0,0.5
5232,20,3,196,18,50.95,1,9.0,0.5
5233,13,14,76,3,7.07,1,1.5,0.5
5234,15,10,213,3,11.14,1,1.5,0.5
5235,14,8,118,1,3.9,1,0.5,0.5
5236,19,18,69,2,8.92,1,1.0,0.5
5237,6,11,124,2,7.97,1,1.0,0.5
5238,10,19,311,2,10.18,1,1.0,0.5
5239,15,19,89,1,8.25,1,0.5,0.5
5240,20,17,149,6,33.47,1,3.0,0.5
5241,6,18,358,3,12.57,1,1.5,0.5
5242,10,20,310,1,5.22,1,0.5,0.5
5243,7,17,353,2,6.17,1,1.0,0.5
5244,17,11,245,8,17.55,1,4.0,0.5
5245,18,16,331,5,15.38,1,2.5,0.5
5246,17,4,116,3,17.58,1,1.5,0.5
5247,9,14,158,2,8.45,1,1.0,0.5
5248,10,16,356,2,12.58,1,1.0,0.5
5249,10,20,54,13,35.36,1,6.5,0.5
5250,7,21,210,11,45.79,1,5.5,0.5
5251,16,18,19,7,34.36,1,3.5,0.5
5252,18,15,129,1,3.41,1,0.5,0.5
5253,6,19,130,3,11.97,1,1.5,0.5
5254,20,5,21,2,7.24,1,1.0,0.5
5255,1,19,174,6,18.89,1,3.0,0.5
5256,1,2,318,14,48.47,1,7.0,0.5
5257,12,7,173,16,70.62,1,8.0,0.5
5258,2,8,361,8,26.05,1,4.0,0.5
5259,4,17,108,6,24.13,1,3.0,0.5
5260,17,15,274,2,7.27,1,1.0,0.5
5261,4,21,20,6,29.12,1,3.0,0.5
5262,11,21,153,9,25.84,1,4.5,0.5
5263,4,17,140,9,21.98,1,4.5,0.5
5264,1,5,175,12,43.6,1,6.0,0.5
5265,7,15,241,1,5.6,1,0.5,0.5
5266,18,10,131,5,20.57,1,2.5,0.5
5267,9,7,137,7,32.1,1,3.5,0.5
5268,3,1,32,7,22.9,1,3.5,0.5
5269,8,9,142,5,14.62,1,2.5,0.5
5270,19,18,155,5,26.41,1,2.5,0.5
5271,4,15,62,3,7.48,1,1.5,0.5
5272,18,13,80,7,24.53,1,3.5,0.5
5273,20,16,220,8,18.27,1,4.0,0.5
5274,11,21,71,11,25.94,1,5.5,0.5
5275,14,1,284,24,74.95,1,12.0,0.5
5276,18,4,321,4,9.95,1,2.0,0.5
5277,16,16,4,9,33.93,1,4.5,0.5
5278,3,20,231,4,20.1,1,2.0,0.5
5279,15,20,14,2,11.01,1,1.0,0.5
5280,4,11,211,4,23.13,1,2.0,0.5
5281,5,4,364,10,28.09,1,5.0,0.5
5282,17,16,130,2,13.59,1,1.0,0.5
5283,7,6,351,1,6.31,1,0.5,0.5
5284,16,18,298,8,35.98,1,4.0,0.5
5285,14,21,127,2,8.23,1,1.0,0.5
5286,16,16,42,8,21.93,1,4.0,0.5
5287,7,20,17,2,5.99,1,1.0,0.5
5288,9,17,192,2,11.1,1,1.0,0.5
5289,4,1,245,5,16.84,1,2.5,0.5
5290,11,18,272,7,37.06,1,3.5,0.5
5291,2,17,121,4,21.24,1,2.0,0.5
5292,12,20,284,6,16.68,1,3.0,0.5
5293,12,19,11,2,5.39,1,1.0,0.5
5294,4,7,259,3,15.92,1,1.5,0.5
5295,18,18,234,12,35.67,1,6.0,0.5
5296,7,17,40,1,5.64,1,0.5,0.5
5297,1,8,346,18,51.3,1,9.0,0.5
5298,13,21,91,5,22.57,1,2.5,0.5
5299,6,19,39,1,4.15,1,0.5,0.5
5300,6,3,33,6,26.12,1,3.0,0.5
5301,12,9,39,6,17.47,1,3.0,0.5
5302,8,17,180,15,42.49,1,7.5,0.5
5303,19,1,303,5,20.43,1,2.5,0.5
5304,5,4,198,1,3.61,1,0.5,0.5
5305,18,20,366,4,18.01,1,2.0,0.5
5306,5,18,151,2,11.88,1,1.0,0.5
5307,10,14,37,16,41.2,1,8.0,0.5
5308,1,11,234,1,1.18,1,0.5,0.5
5309,10,14,267,1,4.76,1,0.5,0.5
5310,5,20,8,11,26.47,1,5.5,0.5
5311,12,7,56,5,13.72,1,2.5,0.5
5312,7,21,128,4,19.97,1,2.0,0.5
5313,9,3,313,7,21.59,1,3.5,0.5
5314,12,17,115,13,35.74,1,6.5,0.5
5315,1,17,274,2,10.41,1,1.0,0.5
5316,11,15,173,1,1.95,1,0.5,0.5
5317,15,18,265,4,14.16,1,2.0,0.5
5318,2,3,152,4,17.59,1,2.0,0.5
5319,20,1,21,1,6.75,1,0.5,0.5
5320,7,21,267,3,14.01,1,1.5,0.5
5321,12,8,273,6,13.77,1,3.0,0.5
5322,18,17,69,6,25.1,1,3.0,0.5
5323,3,11,66,1,2.8,1,0.5,0.5
5324,7,15,247,2,5.95,1,1.0,0.5
5325,11,21,10,8,21.09,1,4.0,0.5
5326,18,8,158,3,13.82,1,1.5,0.5
5327,12,15,279,4,13.11,1,2.0,0.5
5328,6,16,242,1,3.27,1,0.5,0.5
5329,5,19,145,12,56.36,1,6.0,0.5
5330,1,18,358,2,11.44,1,1.0,0.5
5331,12,21,91,9,26.08,1,4.5,0.5
5332,11,6,123,4,16.84,1,2.0,0.5
5333,4,15,318,6,19.23,1,3.0,0.5
5334,18,19,358,3,12.3,1,1.5,0.5
5335,4,8,363,6,15.84,1,3.0,0.5
5336,17,19,105,12,24.97,1,6.0,0.5
5337,2,1,272,1,2.5,1,0.5,0.5
5338,2,16,366,8,31.09,1,4.0,0.5
5339,12,10,33,5,25.73,1,2.5,0.5
5340,6,19,266,3,16.93,1,1.5,0.5
5341,10,17,69,2,12.85,1,1.0,0.5
5342,16,20,1,5,18.58,1,2.5,0.5
5343,14,11,347,8,23.38,1,4.0,0.5
5344,7,3,33,11,52.52,1,5.5,0.5
5345,19,5,259,5,21.24,1,2.5,0.5
5346,17,15,53,1,6.13,1,0.5,0.5
5347,9,20,71,3,18.58,1,1.5,0.5
5348,13,18,171,14,32.26,1,7.0,0.5
5349,5,12,350,6,31.02,1,3.0,0.5
5350,5,15,122,6,14.28,1,3.0,0.5
5351,10,21,305,3,10.28,1,1.5,0.5
5352,10,13,309,6,31.52,1,3.0,0.5
5353,7,16,350,1,8.81,1,0.5,0.5
5354,15,16,220,5,19.64,1,2.5,0.5
5355,7,17,139,10,31.05,1,5.0,0.5
5356,15,5,339,1,5.66,1,0.5,0.5
5357,3,17,24,2,8.36,1,1.0,0.5
5358,19,21,5,1,1.92,1,0.5,0.5
5359,10,16,62,3,13.42,1,1.5,0.5
5360,15,15,334,9,31.73,1,4.5,0.5
5361,3,17,163,5,21.76,1,2.5,0.5
5362,6,21,295,16,42.66,1,8.0,0.5
5363,12,17,316,4,15.56,1,2.0,0.5
5364,15,15,272,5,24.19,1,2.5,0.5
5365,6,17,357,2,13.67,1,1.0,0.5
5366,13,10,20,9,43.91,1,4.5,0.5
5367,19,11,31,2,9.35,1,1.0,0.5
5368,3,1,125,3,11.63,1,1.5,0.5
5369,8,16,44,15,55.06,1,7.5,0.5
5370,8,3,131,7,28.95,1,3.5,0.5
5371,20,1,84,7,17.21,1,3.5,0.5
5372,15,21,336,1,6.92,1,0.5,0.5
5373,4,13,280,1,4.89,1,0.5,0.5
5374,19,4,362,2,7.12,1,1.0,0.5
5375,3,20,72,1,4.32,1,0.5,0.5
5376,13,2,353,1,3.74,1,0.5,0.5
5377,8,14,342,7,14.78,1,3.5,0.5
5378,16,17,135,19,48.85,1,9.5,0.5
5379,13,16,310,4,12.1,1,2.0,0.5
5380,3,20,255,2,12.43,1,1.0,0.5
5381,16,21,267,1,8.02,1,0.5,0.5
5382,9,19,267,5,15.49,1,2.5,0.5
5383,14,9,229,18,61.57,1,9.0,0.5
5384,13,17,101,3,12.25,1,1.5,0.5
5385,7,16,171,3,8.28,1,1.5,0.5
5386,15,18,247,8,26.37,1,4.0,0.5
5387,7,13,346,4,10.68,1,2.0,0.5
5388,6,20,240,12,34.53,1,6.0,0.5
5389,2,1,132,5,19.43,1,2.5,0.5
5390,9,13,13,11,24.71,1,5.5,0.5
5391,17,16,171,2,10.17,1,1.0,0.5
5392,5,5,110,3,14.53,1,1.5,0.5
5393,12,15,18,7,24.28,1,3.5,0.5
5394,1,18,325,4,20.99,1,2.0,0.5
5395,10,13,192,8,25.31,1,4.0,0.5
5396,11,6,39,5,22.25,1,2.5,0.5
5397,16,2,298,8,31.87,1,4.0,0.5
5398,14,21,173,4,12.74,1,2.0,0.5
5399,8,5,274,1,7.52,1,0.5,0.5
5400,17,20,75,3,15.42,1,1.5,0.5
5401,18,10,328,4,13.17,1,2.0,0.5
5402,12,5,51,1,5.22,1,0.5,0.5
5403,17,20,181,5,22.07,1,2.5,0.5
5404,14,13,232,1,6.15,1,0.5,0.5
5405,16,15,214,8,42.01,1,4.0,0.5
5406,14,21,20,3,15.08,1,1.5,0.5
5407,9,15,362,7,24.01,1,3.5,0.5
5408,4,17,138,3,14.02,1,1.5,0.5
5409,11,7,276,1,5.75,1,0.5,0.5
5410,6,20,289,3,16.23,1,1.5,0.5
5411,15,17,230,9,36.09,1,4.5,0.5
5412,5,16,262,4,17.37,1,2.0,0.5
5413,11,20,143,3,12.32,1,1.5,0.5
5414,18,17,251,1,8.47,1,0.5,0.5
5415,13,13,11,6,13.85,1,3.0,0.5
5416,11,21,355,7,25.48,1,3.5,0.5
5417,14,11,90,8,29.13,1,4.0,0.5
5418,18,1,259,3,17.23,1,1.5,0.5
5419,19,19,292,4,10.3,1,2.0,0.5
5420,15,21,323,3,13.3,1,1.5,0.5
5421,9,20,26,11,46.69,1,5.5,0.5
5422,8,18,19,1,9.73,1,0.5,0.5
5423,20,18,4,16,50.17,1,8.0,0.5
5424,1,17,153,10,28.01,1,5.0,0.5
5425,4,13,112,4,16.97,1,2.0,0.5
5426,14,2,264,9,43.7,1,4.5,0.5
5427,2,20,242,1,4.9,1,0.5,0.5
5428,16,19,84,4,15.8,1,2.0,0.5
5429,3,18,119,4,22.27,1,2.0,0.5
5430,8,15,301,5,22.39,1,2.5,0.5
5431,6,21,281,1,5.23,1,0.5,0.5
5432,16,20,5,6,18.08,1,3.0,0.5
5433,16,20,79,4,10.1,1,2.0,0.5
5434,7,12,268,5,13.44,1,2.5,0.5
5435,13,18,349,11,34.32,1,5.5,0.5
5436,13,13,225,3,16.12,1,1.5,0.5
5437,5,21,47,3,15.98,1,1.5,0.5
5438,20,18,2,7,32.82,1,3.5,0.5
5439,18,11,108,1,2.85,1,0.5,0.5
5440,15,20,136,7,35.54,1,3.5,0.5
5441,18,15,49,1,7.09,1,0.5,0.5
5442,2,4,365,7,28.95,1,3.5,0.5
5443,10,11,13,2,4.83,1,1.0,0.5
5444,13,17,342,1,5.1,1,0.5,0.5
5445,18,18,84,2,7.61,1,1.0,0.5
5446,15,15,167,5,11.75,1,2.5,0.5
5447,12,16,18,1,8.21,1,0.5,0.5
5448,15,15,197,4,21.41,1,2.0,0.5
5449,13,18,238,9,26.65,1,4.5,0.5
5450,18,8,272,14,47.59,1,7.0,0.5
5451,15,15,296,1,2.23,1,0.5,0.5
5452,11,6,111,10,28.58,1,5.0,0.5
5453,19,21,26,5,14.83,1,2.5,0.5
5454,3,2,28,15,35.77,1,7.5,0.5
5455,7,1,211,6,27.38,1,3.0,0.5
5456,14,17,117,5,21.49,1,2.5,0.5
5457,14,16,244,10,28.58,1,5.0,0.5
5458,13,7,239,9,33.2,1,4.5,0.5
5459,12,20,354,4,9.42,1,2.0,0.5
5460,9,18,37,9,26.76,1,4.5,0.5
5461,1,3,86,1,4.61,1,0.5,0.5
5462,19,18,254,15,37.63,1,7.5,0.5
5463,11,20,131,11,37.42,1,5.5,0.5
5464,19,15,342,12,27.53,1,6.0,0.5
5465,18,18,239,2,8.71,1,1.0,0.5
5466,12,11,240,4,13.89,1,2.0,0.5
5467,1,19,347,3,11.15,1,1.5,0.5
5468,19,6,68,2,8.57,1,1.0,0.5
5469,20,20,212,4,11.77,1,2.0,0.5
5470,17,14,140,1,1.37,1,0.5,0.5
5471,5,20,135,8,17.21,1,4.0,0.5
5472,3,18,296,5,23.58,1,2.5,0.5
5473,2,21,292,6,17.83,1,3.0,0.5
5474,3,12,95,2,7.18,1,1.0,0.5
5475,8,19,354,1,3.36,1,0.5,0.5
5476,16,19,146,12,41.48,1,6.0,0.5
5477,6,14,267,4,15.74,1,2.0,0.5
5478,13,19,221,15,40.71,1,7.5,0.5
5479,16,9,133,3,9.79,1,1.5,0.5
5480,16,10,57,1,3.82,1,0.5,0.5
5481,3,16,18,9,34.82,1,4.5,0.5
5482,13,18,141,6,20.24,1,3.0,0.5
5483,14,7,151,6,28.23,1,3.0,0.5
5484,8,18,28,6,14.84,1,3.0,0.5
5485,12,19,13,1,2.46,1,0.5,0.5
5486,8,21,24,6,20.83,1,3.0,0.5
5487,9,18,159,2,6.35,1,1.0,0.5
5488,1,18,190,6,18.93,1,3.0,0.5
5489,6,18,222,7,23.75,1,3.5,0.5
5490,19,18,366,5,15.68,1,2.5,0.5
5491,11,16,225,5,17.01,1,2.5,0.5
5492,11,20,6,2,9.75,1,1.0,0.5
5493,13,17,251,1,4.86,1,0.5,0.5
5494,11,18,8,2,9.26,1,1.0,0.5
5495,18,19,155,2,11.2,1,1.0,0.5
5496,15,18,222,3,17.08,1,1.5,0.5
5497,1,1,167,3,18.56,1,1.5,0.5
5498,7,13,355,3,13.52,1,1.5,0.5
5499,13,10,353,3,11.16,1,1.5,0.5
5500,12,11,321,2,10.53,1,1.0,0.5
5501,18,15,213,10,29.41,1,5.0,0.5
5502,19,11,23,6,27.62,1,3.0,0.5
5503,15,15,29,3,9.44,1,1.5,0.5
5504,8,10,213,3,12.59,1,1.5,0.5
5505,19,19,151,2,10.07,1,1.0,0.5
5506,10,20,279,6,26.06,1,3.0,0.5
5507,7,21,171,2,6.34,1,1.0,0.5
5508,18,5,186,4,17.15,1,2.0,0.5
5509,16,19,103,3,11.91,1,1.5,0.5
5510,20,11,18,5,28.37,1,2.5,0.5
5511,6,17,303,4,11.71,1,2.0,0.5
5512,9,16,271,9,24.15,1,4.5,0.5
5513,13,20,348,9,38.43,1,4.5,0.5
5514,8,17,94,6,19.1,1,3.0,0.5
5515,16,21,187,2,8.53,1,1.0,0.5
5516,13,18,195,6,27.39,1,3.0,0.5
5517,13,8,104,21,70.56,1,10.5,0.5
5518,17,16,270,1,3.62,1,0.5,0.5
5519,20,4,265,2,7.58,1,1.0,0.5
5520,5,5,49,6,25.78,1,3.0,0.5
5521,17,15,279,5,28.44,1,2.5,0.5
5522,9,7,346,3,9.08,1,1.5,0.5
5523,2,19,85,1,1.96,1,0.5,0.5
5524,18,19,258,3,12.99,1,1.5,0.5
5525,9,10,76,3,14.33,1,1.5,0.5
5526,6,19,222,3,11.77,1,1.5,0.5
5527,11,10,330,6,23.75,1,3.0,0.5
5528,6,16,113,1,4.28,1,0.5,0.5
5529,6,9,120,10,25.88,1,5.0,0.5
5530,13,18,226,4,10.7,1,2.0,0.5
5531,11,21,272,6,21.01,1,3.0,0.5
5532,14,18,146,3,15.32,1,1.5,0.5
5533,2,15,335,3,14.76,1,1.5,0.5
5534,8,20,88,4,10.33,1,2.0,0.5
5535,3,17,8,1,4.53,1,0.5,0.5
5536,3,3,2,5,14.22,1,2.5,0.5
5537,1,1,153,3,16.9,1,1.5,0.5
5538,19,2,191,4,13.88,1,2.0,0.5
5539,18,6,179,3,7.54,1,1.5,0.5
5540,17,12,147,6,28.52,1,3.0,0.5
5541,20,20,295,10,33.12,1,5.0,0.5
5542,13,18,330,6,14.66,1,3.0,0.5
5543,3,3,329,4,19.66,1,2.0,0.5
5544,1,18,62,12,40.55,1,6.0,0.5
5545,4,2,130,8,43.95,1,4.0,0.5
5546,13,21,128,4,19.65,1,2.0,0.5
5547,17,20,4,7,24.78,1,3.5,0.5
5548,11,14,85,2,7.45,1,1.0,0.5
5549,2,16,63,9,41.84,1,4.5,0.5
5550,16,18,246,2,10.65,1,1.0,0.5
5551,2,7,136,13,40.8,1,6.5,0.5
5552,19,13,322,5,20.6,1,2.5,0.5
5553,19,13,5,7,17.89,1,3.5,0.5
5554,16,16,29,2,8.12,1,1.0,0.5
5555,19,16,192,7,20.12,1,3.5,0.5
5556,9,16,83,6,26.29,1,3.0,0.5
5557,1,5,148,8,20.81,1,4.0,0.5
5558,10,16,122,3,13.23,1,1.5,0.5
5559,19,1,100,4,18.4,1,2.0,0.5
5560,1,15,51,1,6.63,1,0.5,0.5
5561,2,14,350,7,36.92,1,3.5,0.5
5562,16,20,152,10,40.15,1,5.0,0.5
5563,12,5,72,3,13.96,1,1.5,0.5
5564,8,20,112,6,21.44,1,3.0,0.5
5565,18,17,42,3,14.97,1,1.5,0.5
5566,2,10,179,4,15.22,1,2.0,0.5
5567,13,18,209,1,7.74,1,0.5,0.5
5568,6,6,99,3,14.14,1,1.5,0.5
5569,6,19,72,5,25.41,1,2.5,0.5
5570,9,3,227,5,20.44,1,2.5,0.5
5571,16,1,24,4,20.47,1,2.0,0.5
5572,11,10,244,1,5.64,1,0.5,0.5
5573,7,12,73,14,52.23,1,7.0,0.5
5574,10,20,257,4,14.16,1,2.0,0.5
5575,10,14,223,1,5.7,1,0.5,0.5
5576,20,4,273,1,7.21,1,0.5,0.5
5577,18,14,303,9,30.08,1,4.5,0.5
5578,20,18,59,1,4.98,1,0.5,0.5
5579,9,11,85,8,17.58,1,4.0,0.5
5580,15,6,307,9,41.22,1,4.5,0.5
5581,4,3,86,4,18.39,1,2.0,0.5
5582,8,19,120,1,2.46,1,0.5,0.5
5583,9,15,129,4,11.99,1,2.0,0.5
5584,13,20,333,1,2.19,1,0.5,0.5
5585,9,16,37,7,31.29,1,3.5,0.5
5586,4,21,28,1,4.1,1,0.5,0.5
5587,17,19,6,17,39.21,1,8.5,0.5
5588,16,4,287,1,3.37,1,0.5,0.5
5589,15,20,306,1,4.63,1,0.5,0.5
5590,3,19,13,5,16.15,1,2.5,0.5
5591,20,15,222,6,29.77,1,3.0,0.5
5592,5,20,16,1,4.39,1,0.5,0.5
5593,5,12,250,3,10.01,1,1.5,0.5
5594,20,19,348,5,25.18,1,2.5,0.5
5595,15,11,347,1,4.77,1,0.5,0.5
5596,18,21,164,2,6.4,1,1.0,0.5
5597,15,16,326,4,11.66,1,2.0,0.5
5598,2,18,263,9,34.03,1,4.5,0.5
5599,13,6,19,7,14.28,1,3.5,0.5
5600,4,6,139,3,9.79,1,1.5,0.5
5601,10,20,95,11,24.33,1,5.5,0.5
5602,13,10,3,1,4.34,1,0.5,0.5
5603,10,9,248,3,18.34,1,1.5,0.5
5604,9,7,297,4,18.26,1,2.0,0.5
5605,8,17,211,3,12.87,1,1.5,0.5
5606,3,16,216,4,22.25,1,2.0,0.5
5607,16,5,355,3,12.69,1,1.5,0.5
5608,14,5,161,11,27.75,1,5.5,0.5
5609,9,20,199,1,5.51,1,0.5,0.5
5610,11,19,99,13,34.86,1,6.5,0.5
5611,3,20,95,2,12.12,1,1.0,0.5
5612,5,17,6,2,13.25,1,1.0,0.5
5613,10,15,59,1,6.61,1,0.5,0.5
5614,13,16,345,4,13.25,1,2.0,0.5
5615,4,2,351,3,15.74,1,1.5,0.5
5616,13,16,46,3,9.67,1,1.5,0.5
5617,12,16,35,1,5.9,1,0.5,0.5
5618,5,13,150,7,26.65,1,3.5,0.5
5619,10,16,153,3,14.13,1,1.5,0.5
5620,9,18,173,6,30.81,1,3.0,0.5
5621,20,20,86,1,6.39,1,0.5,0.5
5622,7,18,309,3,14.92,1,1.5,0.5
5623,2,19,53,15,39.53,1,7.5,0.5
5624,7,14,240,6,21.93,1,3.0,0.5
5625,8,5,361,5,15.61,1,2.5,0.5
5626,7,11,3,10,30.68,1,5.0,0.5
5627,14,21,110,6,31.53,1,3.0,0.5
5628,19,16,349,2,9.74,1,1.0,0.5
5629,5,15,264,7,24.29,1,3.5,0.5
5630,18,6,130,6,23.75,1,3.0,0.5
5631,20,12,359,6,20.17,1,3.0,0.5
5632,12,19,355,3,13.4,1,1.5,0.5
5633,17,16,178,2,8.24,1,1.0,0.5
5634,13,18,130,12,33.96,1,6.0,0.5
5635,2,21,293,10,22.59,1,5.0,0.5
5636,13,15,341,1,6.33,1,0.5,0.5
5637,7,3,219,11,37.67,1,5.5,0.5
5638,10,14,217,11,29.1,1,5.5,0.5
5639,6,10,307,3,12.92,1,1.5,0.5
5640,3,2,211,5,18.08,1,2.5,0.5
5641,3,7,176,4,17.22,1,2.0,0.5
5642,18,20,126,1,2.18,1,0.5,0.5
5643,11,3,333,7,17.46,1,3.5,0.5
5644,20,1,220,10,33.11,1,5.0,0.5
5645,5,14,335,4,21.03,1,2.0,0.5
5646,19,15,73,19,43.03,1,9.5,0.5
5647,19,9,35,2,7.44,1,1.0,0.5
5648,15,1,67,14,49.63,1,7.0,0.5
5649,16,19,231,1,3.27,1,0.5,0.5
5650,9,16,287,10,27.77,1,5.0,0.5
5651,4,19,231,3,18.4,1,1.5,0.5
5652,15,20,300,6,15.75,1,3.0,0.5
5653,12,14,165,3,14.12,1,1.5,0.5
5654,3,6,122,1,7.48,1,0.5,0.5
5655,14,21,66,9,36.58,1,4.5,0.5
5656,17,17,154,3,12.45,1,1.5,0.5
5657,19,16,19,1,9.28,1,0.5,0.5
5658,6,19,90,3,14.77,1,1.5,0.5
5659,4,10,328,9,36.03,1,4.5,0.5
5660,7,17,94,6,28.75,1,3.0,0.5
5661,19,15,163,8,27.21,1,4.0,0.5
5662,17,1,261,3,14.46,1,1.5,0.5
5663,16,20,313,3,13.5,1,1.5,0.5
5664,15,13,343,10,29.19,1,5.0,0.5
5665,8,20,70,1,5.31,1,0.5,0.5
5666,19,18,310,7,21.41,1,3.5,0.5
5667,8,15,4,16,59.71,1,8.0,0.5
5668,18,16,344,2,13.27,1,1.0,0.5
5669,16,13,270,6,20.71,1,3.0,0.5
5670,20,11,55,12,31.09,1,6.0,0.5
5671,19,1,178,1,7.15,1,0.5,0.5
5672,10,12,144,2,9.85,1,1.0,0.5
5673,17,20,138,4,12.69,1,2.0,0.5
5674,13,19,203,8,19.29,1,4.0,0.5
5675,13,5,73,2,8.18,1,1.0,0.5
5676,7,15,31,5,11.39,1,2.5,0.5
5677,10,14,100,11,30.16,1,5.5,0.5
5678,2,16,180,6,28.84,1,3.0,0.5
5679,4,14,180,6,22.04,1,3.0,0.5
5680,6,3,346,2,9.22,1,1.0,0.5
5681,18,10,10,1,6.01,1,0.5,0.5
5682,6,11,270,6,30.02,1,3.0,0.5
5683,17,10,232,3,10.45,1,1.5,0.5
5684,14,16,49,7,32.05,1,3.5,0.5
5685,11,20,1,5,15.35,1,2.5,0.5
5686,19,9,353,16,75.87,1,8.0,0.5
5687,2,12,173,13,32.06,1,6.5,0.5
5688,3,15,45,4,21.69,1,2.0,0.5
5689,11,18,36,9,23.0,1,4.5,0.5
5690,6,15,312,5,26.05,1,2.5,0.5
5691,14,18,134,16,43.81,1,8.0,0.5
5692,19,19,327,1,9.3,1,0.5,0.5
5693,16,6,63,4,10.13,1,2.0,0.5
5694,7,20,88,7,16.03,1,3.5,0.5
5695,8,10,278,1,4.64,1,0.5,0.5
5696,19,21,293,4,14.93,1,2.0,0.5
5697,20,9,214,6,27.28,1,3.0,0.5
5698,16,17,3,4,19.15,1,2.0,0.5
5699,7,7,71,3,10.1,1,1.5,0.5
5700,9,14,74,11,22.68,1,5.5,0.5
5701,13,16,168,6,23.44,1,3.0,0.5
5702,1,13,273,7,33.33,1,3.5,0.5
5703,8,15,66,7,20.35,1,3.5,0.5
5704,4,1,39,2,7.16,1,1.0,0.5
5705,3,16,252,2,10.3,1,1.0,0.5
5706,3,8,309,9,43.85,1,4.5,0.5
5707,13,20,237,4,12.76,1,2.0,0.5
5708,8,6,282,13,48.45,1,6.5,0.5
5709,7,11,257,9,32.78,1,4.5,0.5
5710,1,21,67,1,1.2,1,0.5,0.5
5711,16,16,27,8,31.66,1,4.0,0.5
5712,6,2,137,9,19.4,1,4.5,0.5
5713,7,5,353,8,21.51,1,4.0,0.5
5714,12,2,354,4,15.88,1,2.0,0.5
5715,9,8,204,1,4.4,1,0.5,0.5
5716,11,19,306,2,14.07,1,1.0,0.5
5717,10,10,49,2,14.4,1,1.0,0.5
5718,1,5,203,4,19.53,1,2.0,0.5
5719,18,1,223,6,18.07,1,3.0,0.5
5720,4,17,354,2,12.12,1,1.0,0.5
5721,5,17,190,3,13.38,1,1.5,0.5
5722,9,17,281,2,8.83,1,1.0,0.5
5723,17,21,2,2,10.36,1,1.0,0.5
5724,3,19,267,13,58.88,1,6.5,0.5
5725,16,17,143,4,15.38,1,2.0,0.5
5726,5,16,220,8,20.76,1,4.0,0.5
5727,16,17,37,3,13.83,1,1.5,0.5
5728,3,15,169,12,50.07,1,6.0,0.5
5729,20,8,42,1,4.47,1,0.5,0.5
5730,15,15,301,2,10.29,1,1.0,0.5
5731,3,10,44,13,31.36,1,6.5,0.5
5732,20,21,196,2,7.55,1,1.0,0.5
5733,14,10,170,2,9.63,1,1.0,0.5
5734,16,18,83,8,27.11,1,4.0,0.5
5735,17,21,208,2,8.99,1,1.0,0.5
5736,20,18,145,4,21.7,1,2.0,0.5
5737,18,21,130,9,23.17,1,4.5,0.5
5738,18,17,214,1,3.13,1,0.5,0.5
5739,14,5,214,2,9.26,1,1.0,0.5
5740,18,15,32,3,10.51,1,1.5,0.5
5741,15,8,284,3,12.66,1,1.5,0.5
5742,15,8,229,12,55.93,1,6.0,0.5
5743,6,13,343,5,20.67,1,2.5,0.5
5744,15,17,122,1,4.66,1,0.5,0.5
5745,18,2,221,1,4.41,1,0.5,0.5
5746,4,1,292,4,12.46,1,2.0,0.5
5747,8,15,181,6,21.01,1,3.0,0.5
5748,15,17,269,3,11.94,1,1.5,0.5
